fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,Distance
9.0,-73.96622467041014,40.76230239868164,-73.95397186279298,40.78475189208984,2,2699.09
11.3,-74.00630799999999,40.733185,-73.96554,40.759572,2,4521.23
8.0,-73.97555,40.755157,-73.96280300000001,40.774937,5,2446.06
4.9,-74.010849,40.711276,-74.01609599999999,40.711098,1,443.82
22.0,-73.97272199999999,40.795727,-73.95846999999999,40.762162,1,3916.73
4.5,-73.989897,40.739098,-73.996933,40.73747,1,621.2
5.0,-73.956696,40.718759000000006,-73.95747800000001,40.711694,1,787.33
13.7,-73.970813,40.795715,-73.96692,40.75489,6,4545.5
30.0,-74.000895,40.718745,-73.94415699999999,40.834857,2,13755.06
49.8,-73.99602,40.744324,-73.779001,40.645088,1,21398.64
6.0,-73.955215,40.785832,-73.971745,40.7822,1,1452.41
5.7,-73.983328,40.755882,-73.984668,40.747017,2,990.93
5.7,-73.991827,40.744454,-73.977714,40.739048,1,1334.66
13.7,-73.987705,40.75962,-73.983352,40.723677,1,4008.33
4.9,-73.976403,40.75518,-73.976403,40.75518,1,0.0
5.7,-74.009342,40.717752,-74.005302,40.725743,1,950.77
21.7,-74.00431800000001,40.747853000000006,-73.926392,40.694042,2,8891.33
7.7,-73.992333,40.730613,-73.99080699999999,40.750226,1,2181.81
15.0,-73.987493,40.733133,-73.951647,40.72348,1,3212.39
10.5,-73.968118,40.801458,-73.941827,40.851593,1,5992.98
2.5,-73.973106,40.790165,-73.97192199999999,40.792156,1,242.63
9.1,-73.961761,40.713816,-73.99089599999999,40.718474,1,2515.52
16.5,-74.00790405273438,40.73944091796875,-73.97721099853516,40.789772033691406,2,6160.81
22.0,-73.950168,40.771727,-74.006848,40.728537,2,6776.18
5.3,-73.980775,40.73396,-73.990162,40.737948,2,908.21
8.9,-73.967884,40.760942,-73.977751,40.783863,1,2678.21
4.5,-73.99115753173827,40.75022888183594,-73.99801635742188,40.74058532714844,1,1217.54
5.7,-73.96480799999999,40.767307,-73.977988,40.773418,5,1303.35
4.9,-73.96414200000001,40.768288,-73.958033,40.76533,2,611.51
10.9,-73.961955,40.763899,-73.99919799999999,40.733372,1,4624.4
14.1,-73.978471,40.734398,-73.94978499999999,40.772048,1,4832.1
4.5,-73.995215,40.764947,-73.989092,40.77175,1,915.41
10.5,-74.01264,40.704483,-74.001293,40.731945,3,3196.77
11.7,-73.988722,40.722572,-73.982445,40.755035,1,3643.76
6.0,-73.992725,40.753533,-73.997844,40.761306,1,965.37
7.5,-74.003715,40.738567,-73.98641500000001,40.730428,1,1718.28
5.3,-73.991235,40.732215,-73.98418199999999,40.743432,1,1380.77
4.9,-73.979261,40.759551,-73.98899300000001,40.758057,2,838.36
9.7,-73.967638,40.753389,-73.941467,40.761676,1,2393.9
12.1,-73.95141,40.77852,-73.984414,40.733145,2,5758.26
10.3,-73.986696,40.761747,-73.951828,40.782015,1,3705.58
4.9,-73.992641,40.768342,-73.98147800000001,40.762125,1,1168.33
7.7,-73.953788,40.771198,-73.976303,40.758948,3,2337.61
7.0,-73.999303,40.718775,-74.008325,40.707875,2,1430.49
7.0,-73.990705,40.756172,-73.980039,40.749904,1,1138.33
8.9,-73.957983,40.761073,-73.96939300000001,40.785675,1,2896.88
43.83,-73.975825,40.755948,-73.864964,40.770497,2,9499.02
13.3,-73.96342800000001,40.757795,-73.990047,40.756348,4,2253.53
6.5,-73.981484,40.737329,-74.00330600000001,40.73823,1,1845.97
16.5,-73.966523,40.79415,-74.008383,40.718073,2,9157.99
3.0,-73.985063,40.744876,-73.983723,40.744203000000006,1,135.62
4.9,-73.96403000000001,40.792492,-73.954773,40.806817,1,1772.25
7.3,-73.985788,40.739982,-73.99804300000001,40.716918,1,2762.56
4.5,-73.98040999999999,40.753887,-73.984452,40.749169,4,625.32
3.0,-73.96342299999999,40.80806,-73.960533,40.809397,1,285.5
8.5,-73.968909,40.761201,-73.983182,40.764595,1,1262.72
10.9,-74.00253199999999,40.733708,-74.13024300000001,40.75737,1,11101.65
8.9,-73.975105,40.734190000000005,-73.997592,40.736855,5,1922.41
6.1,-73.970404,40.759156,-73.978544,40.759352,1,687.69
9.0,-73.98109000000001,40.759482,-73.972452,40.759932,1,731.1
22.0,-73.966312,40.804967,-73.990275,40.734552,2,8077.03
8.5,-73.993512,40.72428,-73.98321700000001,40.74477,1,2435.91
8.9,-73.96167,40.779878,-73.981915,40.756145,2,3141.28
6.1,-73.950885,40.786012,-73.97014,40.79406,1,1854.69
15.0,-74.01639499999999,40.70657,-74.001073,40.761875,1,6276.45
9.5,-73.94901999999999,40.770147,-73.97104300000001,40.755027,2,2505.43
5.7,-74.009112,40.729457,-73.99936,40.72351,1,1055.89
5.0,-73.95064544677734,40.7773551940918,-73.95883178710938,40.78011322021485,3,755.89
6.5,-73.970454,40.767286,-73.957268,40.770165000000006,1,1158.27
7.3,-73.994528,40.750487,-73.986285,40.756523,1,966.36
28.0,-73.96194,40.763692,-74.013222,40.713487,1,7060.16
8.0,-73.994075,40.751212,-73.974037,40.74725,2,1748.53
4.9,-73.98037,40.742898,-73.975751,40.753909,1,1283.48
7.7,-73.969544,40.800536,-73.987055,40.776705,1,3031.18
79.55,0.0,0.0,0.0,0.0,1,0.0
21.5,-73.977251,40.776053000000005,-73.995409,40.733315000000005,1,4987.58
9.5,-73.958062,40.78477,-73.96637700000001,40.767675,1,2024.01
10.9,-74.010428,40.711473,-73.992338,40.749217,2,4461.32
8.5,-73.993235,40.746367,-73.988295,40.738632,1,954.94
16.5,-73.93766021728516,40.69147872924805,-73.98499298095702,40.65907669067383,1,5381.59
49.57,-73.783745,40.648632,-73.982845,40.765087,1,21220.99
18.0,-73.9896240234375,40.747085571289055,-74.0165786743164,40.715835571289055,1,4150.61
4.1,-73.958177,40.773017,-73.949827,40.77216,1,711.33
8.1,-73.990336,40.747551,-73.974636,40.761616,1,2048.74
7.0,-73.979815,40.78389,-73.957909,40.779335,1,1917.07
13.5,-73.947252,40.780003,-73.981433,40.74105,1,5200.18
7.0,-73.978976,40.740702,-73.99553900000001,40.742398,1,1411.58
4.9,-73.925738,40.744177,-73.938447,40.750073,1,1257.29
17.3,-74.005427,40.70962,-73.985452,40.769118,2,6819.21
7.5,-73.96333299999999,40.776678,-73.98151999999999,40.776223,1,1536.16
14.5,-73.9551010131836,40.76919555664063,-73.9439926147461,40.81371688842773,1,5032.2
5.0,-73.954187,40.774575,-73.960725,40.779162,1,751.06
3.5,-73.9719467163086,40.79697799682617,-73.97290802001955,40.79341125488281,1,404.31
6.1,-73.97760799999999,40.751747,-73.989263,40.748532,1,1047.04
8.9,-73.974133,40.750878,-73.946083,40.775362,1,3605.83
5.3,-73.98076999999999,40.754332,-73.988713,40.743857,1,1342.8
4.0,-73.959457,40.762921,-73.953117,40.771455,1,1088.42
5.5,-73.99080500000001,40.745495,-73.98711800000001,40.753535,1,945.57
5.0,-73.98824499999999,40.764457,-73.982382,40.76052,5,660.47
11.0,-73.962345,40.76343,-73.97292,40.757255,3,1125.87
19.5,-73.982848,40.731288,-73.939944,40.707846,1,4462.87
8.9,-73.987503,40.750489,-73.980951,40.764338,2,1634.41
8.5,-73.976575,40.790772,-73.9841,40.768545,1,2548.73
5.5,-73.971982,40.746209,-73.96153699999999,40.759115,1,1682.89
5.0,-73.96292,40.775235,-73.97244,40.781107,6,1034.92
4.6,-73.988702,40.722586,-73.987656,40.729443,2,766.57
6.1,-73.96418800000001,40.802335,-73.95145500000001,40.812027,2,1520.78
6.0,-73.998073,40.687433,-73.987335,40.692935,1,1094.14
45.0,-73.999791,40.733286,-73.782742,40.643976,2,20856.11
5.5,-73.995052,40.755095,-73.98818299999999,40.754028000000005,3,592.04
4.5,-73.96429499999999,40.760605,-73.97184,40.749503,1,1387.77
6.5,-73.97505,40.790301,-73.982074,40.768446,3,2498.37
44.33,-73.873159,40.774041,-74.009388,40.71104,1,13466.17
10.1,-73.995972,40.71657,-73.994902,40.750378000000005,1,3755.42
26.5,-73.985302,40.732537,-73.955697,40.807092,1,8648.35
5.3,-73.988447,40.731492,-73.97881,40.744857,1,1692.74
5.3,-73.978181,40.748415,-73.987708,40.735518,1,1642.77
12.9,-73.99465,40.750367,-73.978169,40.788438,2,4450.86
8.1,-73.965967,40.759075,-73.985722,40.761528000000006,1,1690.19
8.9,-73.986699,40.751519,-74.008489,40.733864,1,2689.05
15.5,-73.986482,40.761599,-73.923602,40.764896,1,5321.91
9.0,-73.963962,40.775347,-73.987735,40.779382,1,2056.28
14.6,-73.98806,40.749701,-73.927483,40.769715000000005,1,5577.11
16.0,-73.9700698852539,40.75372695922852,-74.00287628173827,40.75531768798828,1,2776.01
4.5,-73.978738,40.77752,-73.98083199999999,40.770898,1,756.32
7.7,-73.989115,40.757902,-73.99136800000001,40.750191,1,877.18
8.5,-74.00854,40.720173,-73.98573,40.727093,1,2074.68
6.5,-73.947725,40.775167,-73.960472,40.760747,1,1929.38
9.0,-73.971622,40.757142,-73.981992,40.776867,1,2358.95
5.7,-73.97249000000001,40.75237,-73.959793,40.767743,3,2015.9
3.7,-73.955686,40.787217,-73.96230200000001,40.778940000000006,2,1075.51
5.7,-73.975318,40.76128,-73.96204499999999,40.767852000000005,5,1337.38
4.5,-73.987298,40.775863,-73.978812,40.779195,5,806.28
10.1,-73.962375,40.758875,-73.982938,40.756515,1,1756.06
6.5,-73.994282,40.751407,-73.999077,40.761175,1,1157.84
7.5,-73.97814178466798,40.73438262939453,-73.9853286743164,40.73978042602539,5,853.13
49.8,-73.953938,40.766408,-73.776263,40.645657,1,20130.93
6.1,-73.974037,40.759241,-73.95876,40.7834,2,2976.77
15.0,-73.986772,40.742745,-73.993612,40.709458000000005,1,3741.37
20.5,-73.992565,40.68956,-74.03735999999999,40.630067,1,7615.54
6.5,-73.993633,40.752041,-73.979861,40.764858,1,1838.0
5.3,-73.982547,40.760233,-73.991633,40.749933,1,1377.32
13.5,-73.991709,40.750044,-73.997851,40.713718,1,4067.19
20.9,-74.006321,40.734228,-73.998751,40.675755,1,6524.76
9.3,-73.9765,40.775429,-73.96423399999999,40.807389,1,3697.06
4.1,-73.981084,40.774424,-73.982028,40.779666,1,587.55
6.5,-73.98751999999999,40.732575,-73.990215,40.746587,1,1572.58
5.0,-74.006649,40.711908,-74.00496899999999,40.723089,1,1249.72
8.9,-73.953121,40.783361,-73.970264,40.753890000000006,1,3578.5
5.3,-73.985085,40.763923,-73.989243,40.774358,0,1210.81
15.5,-74.00744399999999,40.705099,-73.996362,40.743647,1,4381.89
15.0,-73.944975,40.77922,-73.96655,40.807417,1,3622.22
10.5,-73.977174,40.764248,-73.992297,40.754031,2,1708.22
8.1,-73.98867800000001,40.754007,-73.992285,40.732257,3,2434.45
6.5,-73.993961,40.766495,-73.979187,40.7614,1,1369.75
11.7,-74.007152,40.739986,-73.967749,40.787956,1,6280.61
9.5,-73.982957,40.750327,-74.00585,40.74368,3,2069.56
4.5,-73.96674300000001,40.76993,-73.95835500000001,40.781732,1,1489.67
4.1,-73.975117,40.750967,-73.983497,40.74109,1,1305.35
5.5,-73.9735336303711,40.752235412597656,-73.96751403808595,40.7603874206543,2,1038.22
6.9,-73.980041,40.726885,-73.995667,40.721196,1,1463.54
7.0,-73.989092,40.74691,-74.006727,40.742342,1,1573.45
16.1,0.0,0.0,0.0,0.0,1,0.0
6.1,-73.979011,40.744629,-73.974423,40.762293,1,1999.47
7.3,-73.996535,40.752396000000005,-73.990659,40.75745,1,749.14
6.5,-73.98157900000001,40.76756,-73.99161,40.750013,2,2124.72
10.5,-73.968807,40.761432,-73.985612,40.752,1,1763.76
17.3,-73.952765,40.788948,-73.985337,40.743068,1,5789.79
8.5,-73.97583399999999,40.748546000000005,-73.952914,40.778290000000005,1,3828.23
15.3,-73.982198,40.752133,-74.008012,40.707608,5,5403.98
4.9,-74.007299,40.715672,-74.007463,40.726293,1,1179.53
7.7,-73.954803,40.769768,-73.955353,40.787625,1,1983.56
5.0,-73.975797,40.751875,-73.98549,40.745722,5,1066.3
6.1,-73.955608,40.779669,-73.96706,40.7936,1,1824.19
10.5,-74.004632,40.771808,-74.023613,40.76701,1,1688.78
4.1,-73.995413,40.744872,-73.996841,40.73894,1,669.69
30.25,-73.982248,40.757523,-73.87250300000001,40.774345,1,9452.43
3.7,-74.008845,40.708023,-74.010642,40.711428000000005,1,407.47
14.1,-74.005927,40.717602,-73.98125,40.750233,0,4180.43
13.7,-73.99703199999999,40.725458,-73.940568,40.702037,1,5433.96
20.9,-73.874746,40.774127,-73.930114,40.699205,1,9544.4
7.7,-73.979665,40.761145,-73.991535,40.749793,1,1610.57
3.3,-73.984122,40.729312,-73.982175,40.727947,2,223.68
6.9,-73.965765,40.771907,-73.979727,40.75455,1,2259.42
17.7,-73.982737,40.771594,-74.007743,40.704914,1,7700.09
11.5,-73.99900500000001,40.76111,-73.98919699999999,40.741152,2,2366.04
15.0,-73.98542900000001,40.759866,-74.006591,40.728535,1,3911.51
6.1,-73.92475999999999,40.773852000000005,-73.926047,40.759097,1,1642.13
11.0,-73.979688,40.753829,-73.98772199999999,40.727137,1,3040.8
9.0,-73.973878,40.761312,-73.98907,40.722985,5,4445.39
5.3,-73.95725999999999,40.780363,-73.948922,40.773782,1,1014.66
3.7,-73.988575,40.738015,-73.99648499999999,40.737285,4,673.04
15.3,-73.77674499999999,40.645283,-73.851802,40.66825,3,6840.79
9.5,-73.95103454589844,40.77934265136719,-73.96310424804686,40.798484802246094,1,2357.23
14.0,-73.99409,40.751282,-73.95644,40.775347,4,4153.04
14.9,-74.00644799999999,40.7074,-73.966482,40.758377,5,6591.21
6.5,-73.99403000000001,40.751267,-73.98070799999999,40.764637,2,1862.77
9.7,-73.994168,40.751185,-73.975879,40.755534,1,1618.22
6.5,-73.96907806396483,40.76356887817383,-73.96381378173827,40.77402877807617,1,1243.69
9.7,-74.004072,40.752368,-73.984825,40.768378000000006,1,2408.78
21.5,-73.989875,40.719197,-73.979169,40.780914,1,6913.0
16.0,-73.97740173339844,40.75933074951172,-73.9355697631836,40.75928115844727,1,3532.32
6.5,-73.989195,40.737248,-73.985478,40.744532,2,867.67
12.1,-74.007593,40.740915,-73.971106,40.785125,1,5796.07
5.3,-73.981542,40.767672,-73.98885,40.777605,1,1263.87
10.1,-73.96739699999999,40.763475,-73.989205,40.72643,4,4507.32
9.0,-73.975365,40.752182,-73.98225,40.769017,1,1957.82
7.0,-73.98254200000001,40.775145,-73.971642,40.782032,1,1196.48
16.9,-73.962659,40.778452,-74.00875699999999,40.711668,1,8376.14
47.3,-73.781817,40.644818,-73.98655500000001,40.665098,2,17461.02
5.7,-73.987563,40.748133,-73.997132,40.752485,2,941.61
5.7,-73.98784,40.749571,-73.977915,40.746558,1,902.53
8.5,-73.98258100000001,40.739293,-73.986609,40.750038,1,1240.77
6.5,-73.9605,40.778565,-73.956367,40.780952,1,438.16
6.1,-73.997228,40.722425,-74.009548,40.723765,5,1051.45
9.3,-73.987073,40.760908,-73.964187,40.794732,1,4223.87
11.3,-73.944917,40.77888,-73.983213,40.770998,2,3349.37
9.0,-73.994452,40.761137,-73.967115,40.756855,6,2356.83
9.3,-73.982929,40.742207,-74.010473,40.720158000000005,1,3377.76
12.5,-73.9594497680664,40.77421951293945,-73.97522735595702,40.75259017944336,6,2746.63
47.5,-73.789625,40.643632,-73.955962,40.730087,1,17025.83
16.5,-73.95838928222656,40.6968994140625,-73.99725341796875,40.72187042236328,1,4298.28
3.5,-73.995432,40.744307,-73.998645,40.740007,5,549.24
5.7,-73.987675,40.762069,-74.001132,40.762654,4,1138.12
11.7,-73.98001500000001,40.765707,-73.986878,40.726687,1,4371.73
11.7,-73.984905,40.757547,-73.967827,40.79303,1,4195.84
15.3,-73.958617,40.775325,-73.98888199999999,40.718922,1,6764.97
11.3,-73.998104,40.682377,-74.007281,40.705476,1,2679.81
5.0,-73.97672299999999,40.758398,-73.968396,40.762404,2,832.04
5.3,-74.00465799999999,40.722906,-74.003789,40.717196,2,638.32
12.5,-73.997224,40.722307,-73.951134,40.770801,1,6644.76
12.5,-73.999988,40.742755,-74.013892,40.714717,1,3327.77
9.3,-73.977599,40.784123,-73.98088800000001,40.759285,1,2772.19
9.0,-73.993495,40.727585,-73.980448,40.749127,1,2633.85
5.3,-73.943854,40.752998,-73.943854,40.752998,1,0.0
7.5,-74.006817,40.705735,-74.010757,40.713342,1,907.99
7.3,-74.01205,40.707502000000005,-74.00664,40.722062,1,1680.24
9.7,-73.969788,40.797307,-73.956023,40.787578,5,1586.48
5.3,-74.001527,40.730962,-74.002543,40.728390000000005,1,298.23
21.7,-73.982355,40.768572,-73.949562,40.724167,1,5655.68
5.7,-73.969942,40.76542,-73.952748,40.766348,2,1455.38
13.3,-73.98894,40.736545,-74.00634699999999,40.705243,1,3774.36
6.1,-73.850112,40.733588,-73.850112,40.733588,1,0.0
8.1,-73.986457,40.766839,-73.97776,40.753531,2,1650.25
6.1,-74.00353100000001,40.748431,-73.985893,40.757226,1,1781.16
4.5,-73.949117,40.781567,-73.956447,40.771392,4,1288.27
4.5,-73.979575,40.743795,-73.970487,40.753403000000006,1,1314.34
4.1,-73.966073,40.765442,-73.958118,40.764633,1,677.65
16.9,-73.98206,40.77142,-73.895454,40.747509,1,7780.17
9.0,-73.98612213134766,40.73482131958008,-73.9988555908203,40.71267318725585,1,2684.5
8.1,-73.987848,40.738168,-73.97457800000001,40.76181,1,2854.61
350.0,0.0,0.0,0.0,0.0,3,0.0
17.7,-73.98206,40.773214,-73.93627,40.856231,1,9995.82
4.9,-73.978512,40.68053,-73.990852,40.682152,2,1058.65
21.4,-73.98796999999999,40.724148,-73.944536,40.686464,1,5566.42
39.5,-73.781865,40.644712,-73.912217,40.745782,5,15727.55
7.0,-73.98782,40.759892,-73.982057,40.772065000000005,3,1436.71
10.5,-73.986562,40.755032,-74.00061,40.720582,3,4005.43
7.3,0.0,0.0,0.0,0.0,2,0.0
8.9,-73.994843,40.740353000000006,-73.970197,40.768048,5,3713.55
23.0,-73.77681199999999,40.645455,-73.722708,40.676181,1,5707.49
9.0,-73.979752,40.764767,-73.974195,40.754932,1,1188.7
5.7,-73.99302,40.758567,-73.98225,40.76487,6,1147.57
4.5,-73.981887,40.754233,-73.979908,40.763552,5,1048.27
14.0,-73.95725999999999,40.768325,-73.98540799999999,40.726812,3,5186.83
3.0,-73.98511505126955,40.755615234375,-73.98491668701173,40.75554656982422,2,18.4
3.7,-73.967913,40.760156,-73.966105,40.76464,1,520.82
3.7,-73.973363,40.749197,-74.00653199999999,40.738513,2,3042.34
16.5,-73.955322,40.764217,-74.006647,40.731794,1,5634.98
7.7,-73.983446,40.749197,-73.995613,40.764431,3,1979.28
10.5,-73.987775,40.732883,-73.94973,40.771003,1,5314.38
8.9,-74.002122,40.727813,-73.98445500000001,40.72774,1,1492.54
6.5,-73.97478199999999,40.752332,-73.99139,40.74387,2,1688.31
4.9,-73.977982,40.753736,-73.972955,40.764303000000005,1,1247.87
12.0,-73.95796203613281,40.74474716186523,-73.96326446533203,40.76604080200195,1,2406.66
10.5,-73.967888,40.763000000000005,-73.992637,40.737591,1,3511.44
21.0,-73.9853744506836,40.72206115722656,-73.93427276611328,40.79814529418945,2,9487.17
4.5,-74.00591700000001,40.736022,-74.006075,40.739905,2,431.41
10.1,-74.00384,40.729812,-73.970812,40.745365,1,3281.17
14.5,-73.99079499999999,40.74551,-73.91811899999999,40.736637,1,6217.05
6.5,-73.964975,40.76419,-73.97784,40.757115,1,1340.65
6.5,-73.993063,40.715257,-73.98271,40.731157,1,1970.45
10.5,-73.958688,40.77238,-73.972356,40.765054,1,1411.92
8.5,-73.95958709716798,40.762794494628906,-73.95499420166014,40.78350830078125,1,2332.71
6.1,-73.95384200000001,40.766745,-73.97018800000001,40.764845,5,1396.17
10.5,-73.989682,40.756945,-73.96260500000001,40.799197,1,5219.21
27.0,-73.975341796875,40.74959182739258,-73.93992614746094,40.84443283081055,6,10947.97
11.0,-73.987992,40.764767,-73.97325500000001,40.795232,2,3604.6
16.0,-73.987273,40.720126,-73.985704,40.761015,2,4542.61
9.3,-73.97355999999999,40.755668,-74.002648,40.760625,1,2517.18
6.5,-73.998407,40.760697,-73.99152,40.755385,3,828.36
8.5,-73.982603,40.782455,-73.972512,40.76516,1,2101.06
9.7,-73.95531,40.779325,-73.978775,40.75731,1,3146.7
11.0,-73.94394,40.71181,-73.91187,40.70669,6,2769.04
8.9,-73.960398,40.766290000000005,-73.99145,40.750235,1,3170.81
8.5,-73.980597,40.762085,-74.00463,40.742247,2,2995.39
4.5,-74.00599670410156,40.73590087890625,-73.99486541748048,40.7343864440918,1,955.19
8.1,-73.955853,40.787943,-73.97225999999999,40.765222,1,2878.32
12.5,-73.988023,40.745032,-73.967098,40.794523,2,5772.91
15.3,-74.00456700000001,40.737777,-73.969285,40.767715,5,4464.35
6.1,-73.972102,40.786585,-73.98531700000001,40.766793,4,2464.81
5.0,0.0,0.0,-73.97566223144531,40.75242233276367,2,8665701.6
2.5,-73.937708,40.758237,-73.937712,40.758235,5,0.4
17.5,-73.99417199999999,40.681245,-73.962923,40.719145000000005,6,4968.73
8.1,-73.831428,40.763275,-73.865091,40.770577,1,2955.61
8.1,-73.9782,40.764882,-73.964683,40.766587,1,1156.87
17.5,-73.94873809814453,40.77584838867188,-73.99352264404298,40.74977111816406,5,4762.9
11.0,-73.993852,40.720782,-73.991893,40.7492,1,3160.12
8.1,-73.977835,40.746197,-73.9632,40.766307,1,2552.35
7.0,-73.962313,40.778927,-73.973752,40.764507,3,1870.0
6.9,-73.98078000000001,40.764872,-73.98539699999999,40.7669,1,450.2
16.9,-73.987447,40.755116,-73.893919,40.754595,1,7898.29
4.9,-73.97214699999999,40.789376,-73.969187,40.787769,1,307.02
5.7,-73.96721,40.756987,-73.952927,40.772097,1,2066.37
4.5,-73.980723,40.725908,-73.979434,40.720355,1,626.2
6.1,-73.971622,40.766313,-73.980877,40.765018,2,794.55
8.1,-73.986725,40.749797,-73.964035,40.773293,3,3237.07
3.7,-73.956547,40.775377,-73.94958299999999,40.782007,1,942.16
6.9,-73.961725,40.77623,-73.945993,40.777865000000006,1,1340.42
9.0,-73.971413,40.761009,-73.98536800000001,40.741076,1,2507.72
5.5,-73.95349884033203,40.770938873291016,-73.95348358154298,40.77964782714844,1,967.13
10.5,-73.98189544677734,40.74066162109375,-73.96196746826173,40.77122116088867,2,3787.94
4.5,-73.97507900000001,40.762472,-73.96865,40.758623,1,690.93
93.3,-73.991668,40.749564,-73.790275,40.643787,2,20681.23
18.1,-73.991885,40.754702,-73.94207,40.721233000000005,1,5614.17
5.3,-73.990167,40.743638,-73.983173,40.7477,5,743.23
4.1,-73.975721,40.748946,-73.968191,40.759212,1,1305.38
3.3,-73.948764,40.782243,-73.95317800000001,40.776078000000005,1,779.45
24.0,-73.981362,40.73807,-73.943828,40.825337,1,10195.75
16.5,-73.99449920654298,40.7504768371582,-74.00791931152342,40.72397613525391,1,3153.65
6.0,-73.982022,40.752377,-73.974525,40.750887,1,654.39
5.0,-73.97749,40.779359,-73.98879000000001,40.774052000000005,1,1121.29
4.9,-73.993178,40.74716,-73.982888,40.747812,4,872.06
30.0,-73.972488,40.745615,-73.951533,40.823533000000005,2,8831.71
9.3,-73.98499,40.76063,-73.96781800000001,40.800695000000005,1,4679.38
12.5,40.751797,-73.970777,40.719787,-73.992137,6,2579.94
12.5,-73.970913,40.752856,-73.980549,40.752969,1,813.84
4.5,-73.985148,40.75956,-73.990303,40.751732,1,972.2
10.1,-74.01305,40.702477,-73.988578,40.748353,1,5498.0
6.0,-73.967835,40.765457,-73.9809,40.770805,5,1252.78
6.9,-73.96688499999999,40.763993,-73.981112,40.77848,1,2007.7
6.9,-73.972047,40.760257,-73.954837,40.778897,2,2529.02
3.7,-74.00784300000001,40.723567,-74.006539,40.732099,2,953.85
6.5,-73.9886,40.74439,-73.980947,40.755115,5,1355.07
6.9,-74.002818,40.76048,-73.988462,40.776547,4,2156.98
7.7,-73.96242,40.779142,-73.98222,40.771798,1,1859.86
11.5,-73.954149,40.784646,-73.97561800000001,40.755398,1,3719.51
23.5,-73.97901999999999,40.785017,-74.00693299999999,40.713753,1,8257.44
7.0,-73.960447,40.778667,-73.97614200000001,40.788792,5,1737.63
5.7,-73.991527,40.7499,-74.006,40.75261,5,1258.76
6.9,-74.010196,40.71999,-74.000377,40.714117,2,1055.3
6.5,-73.985435,40.741989,-74.00399499999999,40.752521,1,1955.75
5.3,-73.997692,40.724895,-74.00728199999999,40.708607,1,1981.97
11.0,-73.98891,40.740167,-73.972882,40.757762,1,2376.98
8.1,-74.000263,40.735232,-73.983875,40.743222,2,1644.19
31.47,-73.990555,40.751453000000005,-73.870503,40.773677,1,10432.86
5.3,-73.970836,40.754577000000005,-73.961261,40.76681,1,1580.86
5.0,-73.925635,40.762073,-73.925723,40.772217,2,1126.51
11.0,-73.98532,40.760875,-73.991385,40.750057,5,1305.95
8.5,-73.977816,40.78736,-73.986576,40.76667,1,2413.69
4.9,-74.005607,40.737661,-74.010297,40.725355,1,1422.84
4.0,-74.005494,40.741183,-74.00359499999999,40.748466,1,824.52
8.0,-73.9722900390625,40.75021362304688,-73.9863510131836,40.75524520874024,1,1312.33
14.0,-73.988665,40.763772,-73.97813199999999,40.729475,1,3911.16
5.7,-73.97735899999999,40.78184,-73.976475,40.792446000000005,1,1180.16
10.9,-73.97234399999999,40.753577,-74.001533,40.739469,1,2920.91
2.9,-73.967662,40.79878,-73.967662,40.79878,1,0.0
15.7,-73.999752,40.71906,-73.993332,40.766939,1,5344.49
61.3,-73.871338,40.77391,-74.069357,40.814339,1,17304.65
49.8,-73.987093,40.761203,-73.786378,40.639192,2,21710.3
5.5,-73.963879,40.761326,-73.973043,40.758641,1,829.26
8.1,-74.000263,40.762515,-73.982297,40.76076,1,1529.47
9.3,-73.97370699999999,40.755637,-73.994763,40.727777,6,3568.56
6.9,-73.989677,40.736857,-73.99831800000001,40.722855,2,1717.73
7.5,-73.966348,40.762255,-73.95262199999999,40.774902,1,1820.83
12.5,-73.98540200000001,40.72339,-73.951652,40.773678,5,6269.79
4.0,-73.973662,40.763377,-73.977997,40.757447,1,753.42
10.1,-73.988058,40.754611,-74.000279,40.723678,2,3586.82
10.5,-73.982845,40.764705,-73.9804,40.751607,1,1469.1
9.3,-73.979202,40.787137,-73.988817,40.763537,1,2743.59
6.1,-73.9756,40.755254,-73.988801,40.748368,1,1351.88
5.0,-73.975045,40.760788,-73.967838,40.768167,1,1020.67
57.33,-73.97582299999999,40.781595,-73.782473,40.648767,2,22010.94
9.5,40.732897,-73.99774000000001,40.747532,-73.97254000000001,1,2848.43
10.9,-74.010586,40.711774,-73.983582,40.755582,1,5373.08
9.3,-73.959698,40.780347,-73.984812,40.760177,1,3084.26
7.3,-73.992716,40.724387,-73.991552,40.744819,1,2271.08
6.5,-73.979998,40.765742,-73.98495,40.781912,1,1843.69
14.9,-74.00542800000001,40.73144,-73.95805,40.776378,1,6396.17
5.7,-73.976807,40.788643,-73.964738,40.806645,5,2243.63
3.3,-74.00621,40.733723,-74.004698,40.730407,1,389.76
14.5,-73.983708,40.75511,-73.960707,40.80714,5,6095.41
5.7,-73.993225,40.702158,-73.999545,40.701367,5,541.3
6.5,-73.997425,40.722155,-74.009625,40.720117,1,1055.32
5.0,-73.991152,40.745392,-74.00005300000001,40.738015,1,1111.89
5.7,-73.985711,40.748631,-73.971849,40.749597,1,1175.6
17.5,-73.938645,40.750102000000005,-74.00341,40.732452,6,5810.81
10.5,-73.983343,40.749662,-73.96989,40.761602,1,1746.04
22.5,-73.786204,40.6432,-73.854058,40.733165,1,11519.86
